timestamp,sales,customers,average_order_value,customer_satisfaction
2024-10-12T01:27:20,3372,108,200,5.0
2024-10-12T01:27:21,3267,117,200,5.0
2024-10-12T01:27:22,3218,101,200,5.0
2024-10-12T01:27:23,3145,114,200,5.0
2024-10-12T01:27:24,3138,99,200,5.0
2024-10-12T01:27:25,3020,113,200,5.0
2024-10-12T01:27:26,3004,95,200,5.0
2024-10-12T01:27:27,3039,106,200,5.0
2024-10-12T01:27:28,2883,95,200,5.0
2024-10-12T01:27:29,2795,104,200,5.0
2024-10-12T01:27:30,2862,94,200,5.0
2024-10-12T01:27:31,2691,107,200,5.0
2024-10-12T01:27:32,2822,106,200,5.0
2024-10-12T01:27:33,2760,100,200,5.0
2024-10-12T01:27:34,2666,99,200,5.0
2024-10-12T01:27:35,2717,90,200,5.0
2024-10-12T01:27:36,2589,95,200,5.0
2024-10-12T01:27:37,2480,96,200,5.0
2024-10-12T01:27:38,2606,107,200,5.0
2024-10-12T01:27:39,2513,107,200,5.0
2024-10-12T01:27:40,2413,97,200,5.0
2024-10-12T01:27:41,2508,108,200,5.0
2024-10-12T01:27:42,2514,105,200,5.0
2024-10-12T01:27:43,2521,103,200,5.0
2024-10-12T01:27:44,2535,107,200,5.0
2024-10-12T01:27:45,2475,97,200,5.0
2024-10-12T01:27:46,2525,98,200,5.0
2024-10-12T01:27:47,2508,110,200,5.0
2024-10-12T01:27:48,2677,97,200,5.0
2024-10-12T01:27:49,2543,112,200,5.0
2024-10-12T01:27:50,2631,112,200,5.0
2024-10-12T01:27:51,2585,115,200,5.0
2024-10-12T01:27:52,2715,109,200,5.0
2024-10-12T01:27:53,2798,116,200,5.0
2024-10-12T01:27:54,2892,119,200,5.0
2024-10-12T01:27:55,2872,119,200,5.0
2024-10-12T01:27:56,2859,121,200,5.0
2024-10-12T01:27:57,2906,110,200,5.0
2024-10-12T01:27:58,2915,115,200,5.0
2024-10-12T01:27:59,3035,130,200,5.0
2024-10-12T01:28:00,3126,112,200,5.0
2024-10-12T01:28:01,3173,133,200,5.0
2024-10-12T01:28:02,3164,121,200,5.0
2024-10-12T01:28:03,3335,119,200,5.0
2024-10-12T01:28:04,3381,132,200,5.0
2024-10-12T01:28:05,3319,130,200,5.0
2024-10-12T01:28:06,3435,121,200,5.0
2024-10-12T01:28:07,3297,137,200,5.0
2024-10-12T01:28:08,3350,139,200,5.0
2024-10-12T01:28:09,3409,126,200,5.0
2024-10-12T01:28:10,3431,124,200,5.0
2024-10-12T01:28:11,3567,140,200,5.0
2024-10-12T01:28:12,3547,137,200,5.0
2024-10-12T01:28:13,3468,140,200,5.0
2024-10-12T01:28:14,3532,144,200,5.0
2024-10-12T01:28:15,3418,134,200,5.0
2024-10-12T01:28:16,3537,136,200,5.0
2024-10-12T01:28:17,3520,144,200,5.0
2024-10-12T01:28:18,3374,149,200,5.0
2024-10-12T01:28:19,3336,133,200,5.0
2024-10-12T01:28:20,3380,132,200,5.0
2024-10-12T01:28:21,3465,144,200,5.0
2024-10-12T01:28:22,3427,138,200,5.0
2024-10-12T01:28:23,3308,141,200,5.0
2024-10-12T01:28:24,3279,145,200,5.0
2024-10-12T01:28:25,3134,137,200,5.0
2024-10-12T01:28:26,3065,141,200,5.0
2024-10-12T01:28:27,3195,142,200,5.0
2024-10-12T01:28:28,3072,130,200,5.0
2024-10-12T01:28:29,3085,129,200,5.0
2024-10-12T01:28:30,2888,136,200,5.0
2024-10-12T01:28:31,2881,132,200,5.0
2024-10-12T01:28:32,2924,135,200,5.0
2024-10-12T01:28:33,2772,126,200,5.0
2024-10-12T01:28:34,2719,128,200,5.0
2024-10-12T01:28:35,2815,130,200,5.0
2024-10-12T01:28:36,2629,129,200,5.0
2024-10-12T01:28:37,2694,136,200,5.0
2024-10-12T01:28:38,2632,129,200,5.0
2024-10-12T01:28:39,2639,132,200,5.0
2024-10-12T01:28:40,2483,122,200,5.0
2024-10-12T01:28:41,2593,129,200,5.0
2024-10-12T01:28:42,2568,128,200,5.0
2024-10-12T01:28:43,2512,119,200,5.0
2024-10-12T01:28:44,2590,128,200,5.0
2024-10-12T01:28:45,2585,118,200,5.0
2024-10-12T01:28:46,2538,120,200,5.0
2024-10-12T01:28:47,2424,107,200,5.0
2024-10-12T01:28:48,2614,111,200,5.0
2024-10-12T01:28:49,2457,113,200,5.0
2024-10-12T01:28:50,2617,115,200,5.0
2024-10-12T01:28:51,2593,110,200,5.0
2024-10-12T01:28:52,2660,112,200,5.0
2024-10-12T01:28:53,2660,119,200,5.0
2024-10-12T01:28:54,2643,114,200,5.0
2024-10-12T01:28:55,2725,106,200,5.0
2024-10-12T01:28:56,2748,114,200,5.0
2024-10-12T01:28:57,2909,112,200,5.0
2024-10-12T01:28:58,2793,102,200,5.0
2024-10-12T01:28:59,2937,108,200,5.0
2024-10-12T01:29:00,2974,98,200,5.0
2024-10-12T01:29:01,3075,111,200,5.0
2024-10-12T01:29:02,2985,110,200,5.0
2024-10-12T01:29:03,3165,109,200,5.0
2024-10-12T01:29:04,3228,94,200,5.0
2024-10-12T01:29:05,3254,97,200,5.0
2024-10-12T01:29:06,3210,91,200,5.0
2024-10-12T01:29:07,3209,103,200,5.0
2024-10-12T01:29:08,3268,98,200,5.0
2024-10-12T01:29:09,3416,94,200,5.0
2024-10-12T01:29:10,3388,97,200,5.0
2024-10-12T01:29:11,3511,91,200,5.0
2024-10-12T01:29:12,3543,102,200,5.0
2024-10-12T01:29:13,3506,103,200,5.0
2024-10-12T01:29:14,3575,102,200,5.0
2024-10-12T01:29:15,3512,100,200,5.0
2024-10-12T01:29:16,3444,112,200,5.0
2024-10-12T01:29:17,3539,101,200,5.0
2024-10-12T01:29:18,3589,104,200,5.0
2024-10-12T01:29:19,3507,100,200,5.0
2024-10-12T01:29:20,3385,108,200,5.0
2024-10-12T01:29:21,3436,114,200,5.0
2024-10-12T01:29:22,3428,105,200,5.0
2024-10-12T01:29:23,3339,107,200,5.0
2024-10-12T01:29:24,3368,102,200,5.0
2024-10-12T01:29:25,3386,120,200,5.0
2024-10-12T01:29:26,3277,108,200,5.0
2024-10-12T01:29:27,3239,109,200,5.0
2024-10-12T01:29:28,3234,107,200,5.0
2024-10-12T01:29:29,3150,105,200,5.0
2024-10-12T01:29:30,3174,115,200,5.0
2024-10-12T01:29:31,2967,115,200,5.0
2024-10-12T01:29:32,3002,124,200,5.0
2024-10-12T01:29:33,2948,128,200,5.0
2024-10-12T01:29:34,2830,122,200,5.0
2024-10-12T01:29:35,2767,124,200,5.0
2024-10-12T01:29:36,2878,124,200,5.0
2024-10-12T01:29:37,2847,129,200,5.0
2024-10-12T01:29:38,2671,130,200,5.0
2024-10-12T01:29:39,2673,127,200,5.0
2024-10-12T01:29:40,2734,133,200,5.0
2024-10-12T01:29:41,2572,125,200,5.0
2024-10-12T01:29:42,2673,128,200,5.0
2024-10-12T01:29:43,2633,143,200,5.0
2024-10-12T01:29:44,2603,139,200,5.0
2024-10-12T01:29:45,2511,127,200,5.0
2024-10-12T01:29:46,2519,137,200,5.0
2024-10-12T01:29:47,2457,129,200,5.0
2024-10-12T01:29:48,2528,139,200,5.0
2024-10-12T01:29:49,2548,134,200,5.0
2024-10-12T01:29:50,2453,133,200,5.0
2024-10-12T01:29:51,2564,139,200,5.0
2024-10-12T01:29:52,2550,139,200,5.0
2024-10-12T01:29:53,2539,138,200,5.0
2024-10-12T01:29:54,2564,149,200,5.0
2024-10-12T01:29:55,2722,141,200,5.0
2024-10-12T01:29:56,2569,144,200,5.0
2024-10-12T01:29:57,2726,129,200,5.0
2024-10-12T01:29:58,2769,148,200,5.0
2024-10-12T01:29:59,2879,129,200,5.0
2024-10-12T01:30:00,2810,137,200,5.0
2024-10-12T01:30:01,2967,146,200,5.0
2024-10-12T01:30:02,2865,140,200,5.0
2024-10-12T01:30:03,3020,145,200,5.0
2024-10-12T01:30:04,3024,128,200,5.0
2024-10-12T01:30:05,3105,145,200,5.0
2024-10-12T01:30:06,3028,130,200,5.0
2024-10-12T01:30:07,3179,143,200,5.0
2024-10-12T01:30:08,3121,138,200,5.0
2024-10-12T01:30:09,3305,129,200,5.0
2024-10-12T01:30:10,3226,136,200,5.0
2024-10-12T01:30:11,3436,123,200,5.0
2024-10-12T01:30:12,3352,122,200,5.0
2024-10-12T01:30:13,3384,125,200,5.0
2024-10-12T01:30:14,3488,132,200,5.0
2024-10-12T01:30:15,3422,119,200,5.0
2024-10-12T01:30:16,3487,114,200,5.0
2024-10-12T01:30:17,3433,126,200,5.0
2024-10-12T01:30:18,3401,125,200,5.0
2024-10-12T01:30:19,3515,115,200,5.0
2024-10-12T01:30:20,3529,116,200,5.0
2024-10-12T01:30:21,3550,124,200,5.0
2024-10-12T01:30:22,3387,124,200,5.0
2024-10-12T01:30:23,3376,112,200,5.0
2024-10-12T01:30:24,3427,104,200,5.0
2024-10-12T01:30:25,3345,109,200,5.0
2024-10-12T01:30:26,3422,106,200,5.0
2024-10-12T01:30:27,3267,110,200,5.0
2024-10-12T01:30:28,3302,98,200,5.0
2024-10-12T01:30:29,3271,105,200,5.0
2024-10-12T01:30:30,3173,102,200,5.0
2024-10-12T01:30:31,3189,111,200,5.0
2024-10-12T01:30:32,3064,97,200,5.0
2024-10-12T01:30:33,3064,99,200,5.0
2024-10-12T01:30:34,3021,94,200,5.0
2024-10-12T01:30:35,2939,98,200,5.0
2024-10-12T01:30:36,2994,94,200,5.0
2024-10-12T01:30:37,2927,99,200,5.0
2024-10-12T01:30:38,2793,97,200,5.0
2024-10-12T01:30:39,2814,91,200,5.0
2024-10-12T01:30:40,2854,98,200,5.0
2024-10-12T01:30:41,2808,101,200,5.0
2024-10-12T01:30:42,2667,103,200,5.0
2024-10-12T01:30:43,2569,90,200,5.0
2024-10-12T01:30:44,2648,106,200,5.0
2024-10-12T01:30:45,2481,110,200,5.0
2024-10-12T01:30:46,2540,105,200,5.0
2024-10-12T01:30:47,2516,109,200,5.0
2024-10-12T01:30:48,2459,105,200,5.0
2024-10-12T01:30:49,2500,101,200,5.0
2024-10-12T01:30:50,2598,111,200,5.0
2024-10-12T01:30:51,2483,93,200,5.0
2024-10-12T01:30:52,2416,113,200,5.0
2024-10-12T01:30:53,2536,112,200,5.0
2024-10-12T01:30:54,2441,100,200,5.0
2024-10-12T01:30:55,2472,101,200,5.0
2024-10-12T01:30:56,2654,98,200,5.0
2024-10-12T01:30:57,2656,117,200,5.0
2024-10-12T01:30:58,2553,107,200,5.0
2024-10-12T01:30:59,2741,112,200,5.0
2024-10-12T01:31:00,2704,105,200,5.0
2024-10-12T01:31:01,2651,115,200,5.0
2024-10-12T01:31:02,2742,104,200,5.0
2024-10-12T01:31:03,2832,114,200,5.0
2024-10-12T01:31:04,2895,108,200,5.0
2024-10-12T01:31:05,2990,125,200,5.0
2024-10-12T01:31:06,2903,114,200,5.0
2024-10-12T01:31:07,2993,130,200,5.0
2024-10-12T01:31:08,3095,132,200,5.0
2024-10-12T01:31:09,3102,133,200,5.0
2024-10-12T01:31:10,3227,116,200,5.0
2024-10-12T01:31:11,3161,123,200,5.0
2024-10-12T01:31:12,3351,135,200,5.0
2024-10-12T01:31:13,3220,132,200,5.0
2024-10-12T01:31:14,3363,124,200,5.0
2024-10-12T01:31:15,3349,127,200,5.0
2024-10-12T01:31:16,3416,138,200,5.0
2024-10-12T01:31:17,3509,125,200,5.0
2024-10-12T01:31:18,3491,131,200,5.0
2024-10-12T01:31:19,3480,134,200,5.0
2024-10-12T01:31:20,3510,128,200,5.0
2024-10-12T01:31:21,3501,135,200,5.0
2024-10-12T01:31:22,3415,146,200,5.0
2024-10-12T01:31:23,3544,144,200,5.0
2024-10-12T01:31:24,3457,143,200,5.0
2024-10-12T01:31:25,3401,145,200,5.0
2024-10-12T01:31:26,3504,147,200,5.0
2024-10-12T01:31:27,3481,129,200,5.0
2024-10-12T01:31:28,3368,130,200,5.0
2024-10-12T01:31:29,3334,140,200,5.0
2024-10-12T01:31:30,3316,145,200,5.0
2024-10-12T01:31:31,3267,148,200,5.0
2024-10-12T01:31:32,3238,137,200,5.0
2024-10-12T01:31:33,3254,133,200,5.0
2024-10-12T01:31:34,3229,134,200,5.0
2024-10-12T01:31:35,3127,130,200,5.0
2024-10-12T01:31:36,3167,132,200,5.0
2024-10-12T01:31:37,3006,137,200,5.0
2024-10-12T01:31:38,2953,138,200,5.0
2024-10-12T01:31:39,3005,142,200,5.0
2024-10-12T01:31:40,2933,138,200,5.0
2024-10-12T01:31:41,2878,144,200,5.0
2024-10-12T01:31:42,2851,135,200,5.0
2024-10-12T01:31:43,2664,123,200,5.0
2024-10-12T01:31:44,2695,131,200,5.0
2024-10-12T01:31:45,2644,121,200,5.0
2024-10-12T01:31:46,2610,127,200,5.0
2024-10-12T01:31:47,2629,136,200,5.0
2024-10-12T01:31:48,2657,122,200,5.0
2024-10-12T01:31:49,2505,125,200,5.0
2024-10-12T01:31:50,2580,116,200,5.0
2024-10-12T01:31:51,2417,132,200,5.0
2024-10-12T01:31:52,2436,121,200,5.0
2024-10-12T01:31:53,2418,124,200,5.0
2024-10-12T01:31:54,2488,119,200,5.0
2024-10-12T01:31:55,2425,107,200,5.0
2024-10-12T01:31:56,2544,108,200,5.0
2024-10-12T01:31:57,2612,121,200,5.0
2024-10-12T01:31:58,2560,109,200,5.0
2024-10-12T01:31:59,2588,115,200,5.0
2024-10-12T01:32:00,2548,105,200,5.0
2024-10-12T01:32:01,2662,109,200,5.0
2024-10-12T01:32:02,2597,111,200,5.0
2024-10-12T01:32:03,2638,105,200,5.0
2024-10-12T01:32:04,2801,116,200,5.0
2024-10-12T01:32:05,2711,103,200,5.0
2024-10-12T01:32:06,2791,97,200,5.0
2024-10-12T01:32:07,2978,102,200,5.0
2024-10-12T01:32:08,2865,99,200,5.0
2024-10-12T01:32:09,3027,100,200,5.0
2024-10-12T01:32:10,3061,95,200,5.0
2024-10-12T01:32:11,3122,100,200,5.0
2024-10-12T01:32:12,3062,95,200,5.0
2024-10-12T01:32:13,3189,101,200,5.0
2024-10-12T01:32:14,3137,93,200,5.0
2024-10-12T01:32:15,3347,97,200,5.0
2024-10-12T01:32:16,3310,108,200,5.0
2024-10-12T01:32:17,3403,105,200,5.0
2024-10-12T01:32:18,3446,100,200,5.0
2024-10-12T01:32:19,3422,90,200,5.0
2024-10-12T01:32:20,3466,104,200,5.0
2024-10-12T01:32:21,3503,93,200,5.0
2024-10-12T01:32:22,3509,103,200,5.0
2024-10-12T01:32:23,3526,95,200,5.0
2024-10-12T01:32:24,3569,103,200,5.0
2024-10-12T01:32:25,3417,112,200,5.0
2024-10-12T01:32:26,3415,96,200,5.0
2024-10-12T01:32:27,3497,112,200,5.0
2024-10-12T01:32:28,3437,98,200,5.0
2024-10-12T01:32:29,3551,116,200,5.0
2024-10-12T01:32:30,3443,115,200,5.0
2024-10-12T01:32:31,3509,98,200,5.0
2024-10-12T01:32:32,3477,103,200,5.0
2024-10-12T01:32:33,3347,116,200,5.0
2024-10-12T01:32:34,3262,110,200,5.0
2024-10-12T01:32:35,3339,115,200,5.0
2024-10-12T01:32:36,3260,107,200,5.0
2024-10-12T01:32:37,3251,119,200,5.0
2024-10-12T01:32:38,3088,119,200,5.0
2024-10-12T01:32:39,3062,121,200,5.0
2024-10-12T01:32:40,3024,116,200,5.0
2024-10-12T01:32:41,3013,118,200,5.0
2024-10-12T01:32:42,2945,131,200,5.0
2024-10-12T01:32:43,2937,122,200,5.0
2024-10-12T01:32:44,2790,123,200,5.0
2024-10-12T01:32:45,2837,131,200,5.0
2024-10-12T01:32:46,2681,132,200,5.0
2024-10-12T01:32:47,2685,119,200,5.0
2024-10-12T01:32:48,2701,134,200,5.0
2024-10-12T01:32:49,2712,130,200,5.0
2024-10-12T01:32:50,2522,139,200,5.0
2024-10-12T01:32:51,2472,141,200,5.0
2024-10-12T01:32:52,2535,140,200,5.0
2024-10-12T01:32:53,2588,136,200,5.0
2024-10-12T01:32:54,2581,127,200,5.0
2024-10-12T01:32:55,2506,144,200,5.0
2024-10-12T01:32:56,2476,131,200,5.0
2024-10-12T01:32:57,2466,141,200,5.0
2024-10-12T01:32:58,2411,140,200,5.0
2024-10-12T01:32:59,2432,139,200,5.0
2024-10-12T01:33:00,2598,146,200,5.0
2024-10-12T01:33:01,2457,149,200,5.0
2024-10-12T01:33:02,2561,143,200,5.0
2024-10-12T01:33:03,2655,129,200,5.0
2024-10-12T01:33:04,2632,132,200,5.0
2024-10-12T01:33:05,2577,139,200,5.0
2024-10-12T01:33:06,2767,140,200,5.0
2024-10-12T01:33:07,2832,140,200,5.0
2024-10-12T01:33:08,2836,139,200,5.0
2024-10-12T01:33:09,2764,132,200,5.0
2024-10-12T01:33:10,2906,137,200,5.0
2024-10-12T01:33:11,2945,136,200,5.0
2024-10-12T01:33:12,2931,128,200,5.0
2024-10-12T01:33:13,3125,145,200,5.0
2024-10-12T01:33:14,3103,130,200,5.0
2024-10-12T01:33:15,3096,128,200,5.0
2024-10-12T01:33:16,3111,143,200,5.0
2024-10-12T01:33:17,3326,129,200,5.0
2024-10-12T01:33:18,3266,135,200,5.0
2024-10-12T01:33:19,3419,135,200,5.0
2024-10-12T01:33:20,3435,122,200,5.0
2024-10-12T01:33:21,3424,133,200,5.0
2024-10-12T01:33:22,3407,128,200,5.0
2024-10-12T01:33:23,3464,136,200,5.0
2024-10-12T01:33:24,3421,133,200,5.0
2024-10-12T01:33:25,3410,129,200,5.0
2024-10-12T01:33:26,3396,123,200,5.0
2024-10-12T01:33:27,3489,114,200,5.0
2024-10-12T01:33:28,3434,109,200,5.0
2024-10-12T01:33:29,3529,121,200,5.0
2024-10-12T01:33:30,3430,118,200,5.0
2024-10-12T01:33:31,3417,115,200,5.0
2024-10-12T01:33:32,3429,112,200,5.0
2024-10-12T01:33:33,3420,113,200,5.0
2024-10-12T01:33:34,3336,101,200,5.0
2024-10-12T01:33:35,3410,105,200,5.0
2024-10-12T01:33:36,3403,115,200,5.0
2024-10-12T01:33:37,3369,103,200,5.0
2024-10-12T01:33:38,3265,113,200,5.0
2024-10-12T01:33:39,3278,96,200,5.0
2024-10-12T01:33:40,3225,98,200,5.0
2024-10-12T01:33:41,3110,110,200,5.0
2024-10-12T01:33:42,3100,113,200,5.0
2024-10-12T01:33:43,3050,110,200,5.0
2024-10-12T01:33:44,2991,110,200,5.0
2024-10-12T01:33:45,2824,104,200,5.0
2024-10-12T01:33:46,2904,100,200,5.0
2024-10-12T01:33:47,2746,109,200,5.0
2024-10-12T01:33:48,2765,90,200,5.0
2024-10-12T01:33:49,2653,100,200,5.0
2024-10-12T01:33:50,2759,110,200,5.0
2024-10-12T01:33:51,2561,94,200,5.0
2024-10-12T01:33:52,2640,93,200,5.0
2024-10-12T01:33:53,2502,96,200,5.0
2024-10-12T01:33:54,2503,106,200,5.0
2024-10-12T01:33:55,2536,99,200,5.0
2024-10-12T01:33:56,2519,98,200,5.0
2024-10-12T01:33:57,2411,102,200,5.0
2024-10-12T01:33:58,2526,103,200,5.0
2024-10-12T01:33:59,2521,94,200,5.0
2024-10-12T01:34:00,2487,97,200,5.0
2024-10-12T01:34:01,2559,95,200,5.0
2024-10-12T01:34:02,2573,94,200,5.0
2024-10-12T01:34:03,2630,108,200,5.0
2024-10-12T01:34:04,2522,106,200,5.0
2024-10-12T01:34:05,2656,107,200,5.0
2024-10-12T01:34:06,2637,113,200,5.0
2024-10-12T01:34:07,2737,101,200,5.0
2024-10-12T01:34:08,2634,115,200,5.0
2024-10-12T01:34:09,2781,107,200,5.0
2024-10-12T01:34:10,2780,116,200,5.0
2024-10-12T01:34:11,2876,107,200,5.0
2024-10-12T01:34:12,2905,115,200,5.0
2024-10-12T01:34:13,2872,123,200,5.0
2024-10-12T01:34:14,2960,127,200,5.0
2024-10-12T01:34:15,3041,112,200,5.0
2024-10-12T01:34:16,3025,118,200,5.0
2024-10-12T01:34:17,3151,130,200,5.0
2024-10-12T01:34:18,3097,125,200,5.0
2024-10-12T01:34:19,3153,119,200,5.0
2024-10-12T01:34:20,3275,119,200,5.0
2024-10-12T01:34:21,3240,121,200,5.0
2024-10-12T01:34:22,3404,130,200,5.0
2024-10-12T01:34:23,3439,136,200,5.0
2024-10-12T01:34:24,3338,123,200,5.0
2024-10-12T01:34:25,3439,138,200,5.0
2024-10-12T01:34:26,3465,138,200,5.0
2024-10-12T01:34:27,3377,137,200,5.0
2024-10-12T01:34:28,3459,126,200,5.0
2024-10-12T01:34:29,3531,127,200,5.0
2024-10-12T01:34:30,3578,141,200,5.0
2024-10-12T01:34:31,3508,134,200,5.0
2024-10-12T01:34:32,3549,130,200,5.0
2024-10-12T01:34:33,3463,130,200,5.0
2024-10-12T01:34:34,3529,145,200,5.0
2024-10-12T01:34:35,3549,148,200,5.0
2024-10-12T01:34:36,3343,129,200,5.0
2024-10-12T01:34:37,3447,142,200,5.0
2024-10-12T01:34:38,3314,131,200,5.0
2024-10-12T01:34:39,3254,134,200,5.0
2024-10-12T01:34:40,3307,148,200,5.0
2024-10-12T01:34:41,3339,144,200,5.0
2024-10-12T01:34:42,3134,144,200,5.0
2024-10-12T01:34:43,3243,139,200,5.0
2024-10-12T01:34:44,3144,130,200,5.0
2024-10-12T01:34:45,3006,128,200,5.0
2024-10-12T01:34:46,2934,141,200,5.0
2024-10-12T01:34:47,3052,139,200,5.0
2024-10-12T01:34:48,2865,140,200,5.0
2024-10-12T01:34:49,2796,136,200,5.0
2024-10-12T01:34:50,2752,132,200,5.0
2024-10-12T01:34:51,2739,137,200,5.0
2024-10-12T01:34:52,2742,134,200,5.0
2024-10-12T01:34:53,2688,128,200,5.0
2024-10-12T01:34:54,2571,120,200,5.0
2024-10-12T01:34:55,2715,133,200,5.0
2024-10-12T01:34:56,2511,127,200,5.0
2024-10-12T01:34:57,2616,118,200,5.0
2024-10-12T01:34:58,2490,117,200,5.0
2024-10-12T01:34:59,2526,123,200,5.0
2024-10-12T01:35:00,2456,112,200,5.0
2024-10-12T01:35:01,2426,131,200,5.0
2024-10-12T01:35:02,2496,109,200,5.0
2024-10-12T01:35:03,2461,109,200,5.0
2024-10-12T01:35:04,2574,121,200,5.0
2024-10-12T01:35:05,2458,122,200,5.0
2024-10-12T01:35:06,2600,106,200,5.0
2024-10-12T01:35:07,2617,112,200,5.0
2024-10-12T01:35:08,2580,110,200,5.0
2024-10-12T01:35:09,2689,116,200,5.0
2024-10-12T01:35:10,2718,114,200,5.0
2024-10-12T01:35:11,2667,117,200,5.0
2024-10-12T01:35:12,2700,98,200,5.0
2024-10-12T01:35:13,2864,98,200,5.0
2024-10-12T01:35:14,2800,108,200,5.0
2024-10-12T01:35:15,2909,95,200,5.0
2024-10-12T01:35:16,2838,108,200,5.0
2024-10-12T01:35:17,3000,107,200,5.0
2024-10-12T01:35:18,3040,94,200,5.0
2024-10-12T01:35:19,3026,97,200,5.0
2024-10-12T01:35:20,3214,94,200,5.0
2024-10-12T01:35:21,3163,90,200,5.0
2024-10-12T01:35:22,3266,108,200,5.0
2024-10-12T01:35:23,3255,105,200,5.0
2024-10-12T01:35:24,3340,99,200,5.0
2024-10-12T01:35:25,3387,99,200,5.0
2024-10-12T01:35:26,3337,94,200,5.0
2024-10-12T01:35:27,3300,110,200,5.0
2024-10-12T01:35:28,3502,93,200,5.0
2024-10-12T01:35:29,3528,99,200,5.0
2024-10-12T01:35:30,3457,106,200,5.0
2024-10-12T01:35:31,3450,106,200,5.0
2024-10-12T01:35:32,3494,106,200,5.0
2024-10-12T01:35:33,3568,93,200,5.0
2024-10-12T01:35:34,3434,94,200,5.0
2024-10-12T01:35:35,3506,100,200,5.0
2024-10-12T01:35:36,3397,108,200,5.0
2024-10-12T01:35:37,3506,103,200,5.0
2024-10-12T01:35:38,3453,100,200,5.0
2024-10-12T01:35:39,3386,97,200,5.0
2024-10-12T01:35:40,3487,100,200,5.0
2024-10-12T01:35:41,3312,103,200,5.0
2024-10-12T01:35:42,3353,119,200,5.0
2024-10-12T01:35:43,3346,108,200,5.0
2024-10-12T01:35:44,3316,115,200,5.0
2024-10-12T01:35:45,3255,111,200,5.0
2024-10-12T01:35:46,3111,124,200,5.0
2024-10-12T01:35:47,3137,121,200,5.0
2024-10-12T01:35:48,3121,118,200,5.0
2024-10-12T01:35:49,3091,128,200,5.0
2024-10-12T01:35:50,2969,115,200,5.0
2024-10-12T01:35:51,2853,125,200,5.0
2024-10-12T01:35:52,2849,114,200,5.0
2024-10-12T01:35:53,2793,135,200,5.0
2024-10-12T01:35:54,2825,126,200,5.0
2024-10-12T01:35:55,2704,122,200,5.0
2024-10-12T01:35:56,2716,121,200,5.0
2024-10-12T01:35:57,2614,135,200,5.0
2024-10-12T01:35:58,2708,140,200,5.0
2024-10-12T01:35:59,2639,130,200,5.0
2024-10-12T01:36:00,2473,126,200,5.0
2024-10-12T01:36:01,2588,133,200,5.0
2024-10-12T01:36:02,2611,137,200,5.0
2024-10-12T01:36:03,2577,127,200,5.0
2024-10-12T01:36:04,2401,138,200,5.0
2024-10-12T01:36:05,2480,142,200,5.0
2024-10-12T01:36:06,2573,143,200,5.0
2024-10-12T01:36:07,2461,148,200,5.0
2024-10-12T01:36:08,2543,138,200,5.0
2024-10-12T01:36:09,2590,142,200,5.0
2024-10-12T01:36:10,2647,149,200,5.0
2024-10-12T01:36:11,2526,143,200,5.0
2024-10-12T01:36:12,2711,130,200,5.0
2024-10-12T01:36:13,2648,135,200,5.0
2024-10-12T01:36:14,2664,135,200,5.0
2024-10-12T01:36:15,2818,145,200,5.0
2024-10-12T01:36:16,2712,136,200,5.0
2024-10-12T01:36:17,2839,131,200,5.0
2024-10-12T01:36:18,2838,147,200,5.0
2024-10-12T01:36:19,2994,147,200,5.0
2024-10-12T01:36:20,3026,139,200,5.0
2024-10-12T01:36:21,3074,142,200,5.0
2024-10-12T01:36:22,3010,146,200,5.0
2024-10-12T01:36:23,3081,127,200,5.0
2024-10-12T01:36:24,3152,140,200,5.0
2024-10-12T01:36:25,3155,123,200,5.0
2024-10-12T01:36:26,3335,132,200,5.0
2024-10-12T01:36:27,3246,136,200,5.0
2024-10-12T01:36:28,3260,122,200,5.0
2024-10-12T01:36:29,3465,129,200,5.0
2024-10-12T01:36:30,3433,134,200,5.0
2024-10-12T01:36:31,3495,133,200,5.0
2024-10-12T01:36:32,3467,123,200,5.0
2024-10-12T01:36:33,3532,118,200,5.0
2024-10-12T01:36:34,3406,131,200,5.0
2024-10-12T01:36:35,3432,127,200,5.0
2024-10-12T01:36:36,3535,118,200,5.0
2024-10-12T01:36:37,3562,123,200,5.0
2024-10-12T01:36:38,3394,116,200,5.0
2024-10-12T01:36:39,3386,115,200,5.0
2024-10-12T01:36:40,3508,113,200,5.0
2024-10-12T01:36:41,3405,110,200,5.0
2024-10-12T01:36:42,3398,104,200,5.0
2024-10-12T01:36:43,3298,111,200,5.0
2024-10-12T01:36:44,3303,103,200,5.0
2024-10-12T01:36:45,3229,104,200,5.0
2024-10-12T01:36:46,3272,117,200,5.0
2024-10-12T01:36:47,3280,110,200,5.0
2024-10-12T01:36:48,3249,112,200,5.0
2024-10-12T01:36:49,3065,112,200,5.0
2024-10-12T01:36:50,3087,99,200,5.0
2024-10-12T01:36:51,3129,106,200,5.0
2024-10-12T01:36:52,3015,92,200,5.0
2024-10-12T01:36:53,2900,93,200,5.0
2024-10-12T01:36:54,2949,110,200,5.0
2024-10-12T01:36:55,2910,97,200,5.0
2024-10-12T01:36:56,2823,107,200,5.0
2024-10-12T01:36:57,2842,91,200,5.0
2024-10-12T01:36:58,2634,96,200,5.0
2024-10-12T01:36:59,2749,93,200,5.0
2024-10-12T01:37:00,2732,94,200,5.0
2024-10-12T01:37:01,2517,104,200,5.0
