timestamp,sales,customers,average_order_value,customer_satisfaction
2024-10-12 00:48:04,2662,98,200,5.0
2024-10-12 00:48:05,2657,106,200,5.0
2024-10-12 00:48:06,2802,110,200,5.0
2024-10-12 00:48:07,2812,105,200,5.0
2024-10-12 00:48:08,2944,101,200,5.0
2024-10-12 00:48:09,3016,100,200,5.0
2024-10-12 00:48:10,3062,98,200,5.0
2024-10-12 00:48:11,3078,98,200,5.0
2024-10-12 00:48:12,3106,91,200,5.0
2024-10-12 00:48:13,3227,95,200,5.0
2024-10-12 00:48:14,3176,100,200,5.0
2024-10-12 00:48:15,3224,95,200,5.0
2024-10-12 00:48:16,3282,104,200,5.0
2024-10-12 00:48:17,3248,93,200,5.0
2024-10-12 00:48:18,3305,110,200,5.0
2024-10-12 00:48:19,3329,95,200,5.0
2024-10-12 00:48:20,3344,91,200,5.0
2024-10-12 00:48:21,3501,91,200,5.0
2024-10-12 00:48:22,3541,104,200,5.0
2024-10-12 00:48:23,3426,111,200,5.0
2024-10-12 00:48:24,3419,108,200,5.0
2024-10-12 00:48:25,3536,103,200,5.0
2024-10-12 00:48:26,3456,102,200,5.0
2024-10-12 00:48:27,3566,95,200,5.0
2024-10-12 00:48:28,3479,96,200,5.0
2024-10-12 00:48:29,3563,98,200,5.0
2024-10-12 00:48:30,3395,106,200,5.0
2024-10-12 00:48:31,3505,100,200,5.0
2024-10-12 00:48:32,3440,112,200,5.0
2024-10-12 00:48:33,3290,102,200,5.0
2024-10-12 00:48:34,3326,110,200,5.0
2024-10-12 00:48:35,3350,104,200,5.0
2024-10-12 00:48:36,3177,111,200,5.0
2024-10-12 00:48:37,3304,116,200,5.0
2024-10-12 00:48:38,3218,125,200,5.0
2024-10-12 00:48:39,3225,121,200,5.0
2024-10-12 00:48:40,3097,118,200,5.0
2024-10-12 00:48:41,2976,119,200,5.0
2024-10-12 00:48:42,2953,126,200,5.0
2024-10-12 00:48:43,2897,116,200,5.0
2024-10-12 00:48:44,2872,113,200,5.0
2024-10-12 00:48:45,2753,124,200,5.0
2024-10-12 00:48:46,2735,127,200,5.0
2024-10-12 00:48:47,2747,128,200,5.0
2024-10-12 00:48:48,2782,133,200,5.0
2024-10-12 00:48:49,2677,128,200,5.0
2024-10-12 00:48:50,2649,140,200,5.0
2024-10-12 00:48:51,2639,136,200,5.0
2024-10-12 00:48:52,2557,126,200,5.0
2024-10-12 00:48:53,2580,132,200,5.0
2024-10-12 00:48:54,2433,127,200,5.0
2024-10-12 00:48:55,2427,141,200,5.0
2024-10-12 00:48:56,2579,141,200,5.0
2024-10-12 00:48:57,2426,138,200,5.0
2024-10-12 00:48:58,2437,138,200,5.0
2024-10-12 00:48:59,2502,144,200,5.0
2024-10-12 00:49:00,2517,142,200,5.0
2024-10-12 00:49:01,2563,134,200,5.0
2024-10-12 00:49:02,2598,149,200,5.0
2024-10-12 00:49:03,2610,131,200,5.0
2024-10-12 00:49:04,2575,149,200,5.0
2024-10-12 00:49:05,2539,138,200,5.0
2024-10-12 00:49:06,2586,132,200,5.0
2024-10-12 00:49:07,2696,131,200,5.0
2024-10-12 00:49:08,2781,139,200,5.0
2024-10-12 00:49:09,2770,149,200,5.0
2024-10-12 00:49:10,2810,145,200,5.0
2024-10-12 00:49:11,2860,144,200,5.0
2024-10-12 00:49:12,3009,134,200,5.0
2024-10-12 00:49:13,3035,142,200,5.0
2024-10-12 00:49:14,2995,134,200,5.0
2024-10-12 00:49:15,3179,144,200,5.0
2024-10-12 00:49:16,3155,144,200,5.0
2024-10-12 00:49:17,3093,140,200,5.0
2024-10-12 00:49:18,3226,123,200,5.0
2024-10-12 00:49:19,3343,127,200,5.0
2024-10-12 00:49:20,3369,138,200,5.0
2024-10-12 00:49:21,3278,138,200,5.0
2024-10-12 00:49:22,3418,130,200,5.0
2024-10-12 00:49:23,3358,134,200,5.0
2024-10-12 00:49:24,3390,130,200,5.0
2024-10-12 00:49:25,3478,121,200,5.0
2024-10-12 00:49:26,3485,133,200,5.0
2024-10-12 00:49:27,3483,131,200,5.0
2024-10-12 00:49:28,3515,114,200,5.0
2024-10-12 00:49:29,3474,115,200,5.0
2024-10-12 00:49:30,3507,122,200,5.0
2024-10-12 00:49:31,3390,116,200,5.0
2024-10-12 00:49:32,3464,112,200,5.0
2024-10-12 00:49:33,3429,107,200,5.0
2024-10-12 00:49:34,3470,107,200,5.0
2024-10-12 00:49:35,3424,110,200,5.0
2024-10-12 00:49:36,3339,111,200,5.0
2024-10-12 00:49:37,3282,116,200,5.0
2024-10-12 00:49:38,3274,114,200,5.0
2024-10-12 00:49:39,3222,106,200,5.0
2024-10-12 00:49:40,3124,101,200,5.0
2024-10-12 00:49:41,3178,109,200,5.0
2024-10-12 00:49:42,3197,105,200,5.0
2024-10-12 00:49:43,3107,95,200,5.0
2024-10-12 00:49:44,3057,103,200,5.0
2024-10-12 00:49:45,2989,92,200,5.0
2024-10-12 00:49:46,3003,102,200,5.0
2024-10-12 00:49:47,2922,95,200,5.0
2024-10-12 00:49:48,2833,95,200,5.0
2024-10-12 00:49:49,2755,98,200,5.0
2024-10-12 00:49:50,2748,103,200,5.0
2024-10-12 00:49:51,2673,102,200,5.0
2024-10-12 00:49:52,2749,93,200,5.0
2024-10-12 00:49:53,2639,91,200,5.0
2024-10-12 00:49:54,2592,99,200,5.0
2024-10-12 00:49:55,2536,107,200,5.0
2024-10-12 00:49:56,2536,101,200,5.0
2024-10-12 00:49:57,2436,97,200,5.0
2024-10-12 00:49:58,2482,94,200,5.0
2024-10-12 00:49:59,2513,102,200,5.0
2024-10-12 00:50:00,2444,94,200,5.0
2024-10-12 00:50:01,2401,106,200,5.0
2024-10-12 00:50:02,2449,100,200,5.0
2024-10-12 00:50:03,2427,113,200,5.0
2024-10-12 00:50:04,2515,108,200,5.0
2024-10-12 00:50:05,2608,110,200,5.0
2024-10-12 00:50:06,2632,102,200,5.0
2024-10-12 00:50:07,2630,110,200,5.0
2024-10-12 00:50:08,2596,112,200,5.0
2024-10-12 00:50:09,2752,107,200,5.0
2024-10-12 00:50:10,2725,109,200,5.0
2024-10-12 00:50:11,2798,121,200,5.0
2024-10-12 00:50:12,2807,122,200,5.0
2024-10-12 00:50:13,2832,121,200,5.0
2024-10-12 00:50:14,2917,109,200,5.0
2024-10-12 00:50:15,2870,124,200,5.0
2024-10-12 00:50:16,3039,125,200,5.0
2024-10-12 00:50:17,3006,119,200,5.0
2024-10-12 00:50:18,3182,114,200,5.0
2024-10-12 00:50:19,3155,115,200,5.0
2024-10-12 00:50:20,3120,133,200,5.0
2024-10-12 00:50:21,3276,119,200,5.0
2024-10-12 00:50:22,3211,133,200,5.0
2024-10-12 00:50:23,3312,132,200,5.0
2024-10-12 00:50:24,3276,121,200,5.0
2024-10-12 00:50:25,3361,126,200,5.0
2024-10-12 00:50:26,3456,137,200,5.0
2024-10-12 00:50:27,3510,127,200,5.0
2024-10-12 00:50:28,3469,124,200,5.0
2024-10-12 00:50:29,3493,133,200,5.0
2024-10-12 00:50:30,3478,130,200,5.0
2024-10-12 00:50:31,3492,126,200,5.0
2024-10-12 00:50:32,3597,128,200,5.0
2024-10-12 00:50:33,3459,133,200,5.0
2024-10-12 00:50:34,3490,136,200,5.0
2024-10-12 00:50:35,3376,147,200,5.0
2024-10-12 00:50:36,3383,135,200,5.0
2024-10-12 00:50:37,3334,146,200,5.0
2024-10-12 00:50:38,3485,136,200,5.0
2024-10-12 00:50:39,3436,129,200,5.0
2024-10-12 00:50:40,3421,148,200,5.0
2024-10-12 00:50:41,3361,141,200,5.0
2024-10-12 00:50:42,3266,144,200,5.0
2024-10-12 00:50:43,3119,137,200,5.0
2024-10-12 00:50:44,3155,136,200,5.0
2024-10-12 00:50:45,3170,131,200,5.0
2024-10-12 00:50:46,2971,139,200,5.0
2024-10-12 00:50:47,2922,130,200,5.0
2024-10-12 00:50:48,2945,141,200,5.0
2024-10-12 00:50:49,2981,135,200,5.0
2024-10-12 00:50:50,2877,132,200,5.0
2024-10-12 00:50:51,2841,131,200,5.0
2024-10-12 00:50:52,2765,143,200,5.0
2024-10-12 00:50:53,2804,123,200,5.0
2024-10-12 00:50:54,2626,131,200,5.0
2024-10-12 00:50:55,2649,120,200,5.0
2024-10-12 00:50:56,2633,130,200,5.0
2024-10-12 00:50:57,2614,125,200,5.0
2024-10-12 00:50:58,2577,125,200,5.0
2024-10-12 00:50:59,2589,117,200,5.0
2024-10-12 00:51:00,2509,127,200,5.0
2024-10-12 00:51:01,2413,131,200,5.0
2024-10-12 00:51:02,2506,120,200,5.0
2024-10-12 00:51:03,2573,118,200,5.0
2024-10-12 00:51:04,2511,122,200,5.0
2024-10-12 00:51:05,2516,120,200,5.0
2024-10-12 00:51:06,2470,122,200,5.0
2024-10-12 00:51:07,2626,106,200,5.0
2024-10-12 00:51:08,2588,110,200,5.0
2024-10-12 00:51:09,2637,104,200,5.0
2024-10-12 00:51:10,2548,118,200,5.0
2024-10-12 00:51:11,2737,114,200,5.0
2024-10-12 00:51:12,2605,105,200,5.0
2024-10-12 00:51:13,2784,111,200,5.0
2024-10-12 00:51:14,2746,111,200,5.0
2024-10-12 00:51:15,2780,114,200,5.0
2024-10-12 00:51:16,2773,97,200,5.0
2024-10-12 00:51:17,2983,113,200,5.0
2024-10-12 00:51:18,2935,93,200,5.0
2024-10-12 00:51:19,2938,95,200,5.0
2024-10-12 00:51:20,3013,103,200,5.0
2024-10-12 00:51:21,3049,92,200,5.0
2024-10-12 00:51:22,3103,109,200,5.0
2024-10-12 00:51:23,3221,107,200,5.0
2024-10-12 00:51:24,3321,100,200,5.0
2024-10-12 00:51:25,3198,93,200,5.0
2024-10-12 00:51:26,3344,107,200,5.0
2024-10-12 00:51:27,3436,91,200,5.0
2024-10-12 00:51:28,3368,102,200,5.0
2024-10-12 00:51:29,3357,109,200,5.0
2024-10-12 00:51:30,3415,107,200,5.0
2024-10-12 00:51:31,3548,110,200,5.0
2024-10-12 00:51:32,3523,101,200,5.0
2024-10-12 00:51:33,3428,105,200,5.0
2024-10-12 00:51:34,3544,110,200,5.0
2024-10-12 00:51:35,3534,110,200,5.0
2024-10-12 00:51:36,3525,102,200,5.0
2024-10-12 00:51:37,3447,112,200,5.0
2024-10-12 00:51:38,3520,112,200,5.0
2024-10-12 00:51:39,3410,108,200,5.0
2024-10-12 00:51:40,3519,116,200,5.0
2024-10-12 00:51:41,3438,105,200,5.0
2024-10-12 00:51:42,3439,112,200,5.0
2024-10-12 00:51:43,3394,103,200,5.0
2024-10-12 00:51:44,3274,115,200,5.0
2024-10-12 00:51:45,3195,116,200,5.0
2024-10-12 00:51:46,3183,118,200,5.0
2024-10-12 00:51:47,3075,125,200,5.0
2024-10-12 00:51:48,3013,121,200,5.0
2024-10-12 00:51:49,3082,116,200,5.0
2024-10-12 00:51:50,3030,111,200,5.0
2024-10-12 00:51:51,2910,117,200,5.0
2024-10-12 00:51:52,2897,126,200,5.0
2024-10-12 00:51:53,2927,115,200,5.0
2024-10-12 00:51:54,2820,130,200,5.0
2024-10-12 00:51:55,2749,121,200,5.0
2024-10-12 00:51:56,2805,121,200,5.0
2024-10-12 00:51:57,2657,126,200,5.0
2024-10-12 00:51:58,2721,132,200,5.0
2024-10-12 00:51:59,2682,139,200,5.0
2024-10-12 00:52:00,2586,139,200,5.0
2024-10-12 00:52:01,2566,128,200,5.0
2024-10-12 00:52:02,2581,134,200,5.0
2024-10-12 00:52:03,2540,125,200,5.0
2024-10-12 00:52:04,2484,134,200,5.0
2024-10-12 00:52:05,2554,144,200,5.0
2024-10-12 00:52:06,2561,132,200,5.0
2024-10-12 00:52:07,2553,141,200,5.0
2024-10-12 00:52:08,2544,133,200,5.0
2024-10-12 00:52:09,2589,129,200,5.0
2024-10-12 00:52:10,2571,142,200,5.0
2024-10-12 00:52:11,2529,143,200,5.0
2024-10-12 00:52:12,2520,135,200,5.0
2024-10-12 00:52:13,2578,147,200,5.0
2024-10-12 00:52:14,2710,131,200,5.0
2024-10-12 00:52:15,2758,138,200,5.0
2024-10-12 00:52:16,2756,139,200,5.0
2024-10-12 00:52:17,2867,133,200,5.0
2024-10-12 00:52:18,2849,133,200,5.0
2024-10-12 00:52:19,2925,143,200,5.0
2024-10-12 00:52:20,2994,129,200,5.0
2024-10-12 00:52:21,2873,146,200,5.0
2024-10-12 00:52:22,3106,129,200,5.0
2024-10-12 00:52:23,3064,134,200,5.0
2024-10-12 00:52:24,3087,125,200,5.0
2024-10-12 00:52:25,3173,130,200,5.0
2024-10-12 00:52:26,3260,141,200,5.0
2024-10-12 00:52:27,3229,137,200,5.0
2024-10-12 00:52:28,3394,127,200,5.0
2024-10-12 00:52:29,3432,138,200,5.0
2024-10-12 00:52:30,3436,131,200,5.0
2024-10-12 00:52:31,3395,120,200,5.0
2024-10-12 00:52:32,3344,134,200,5.0
2024-10-12 00:52:33,3448,121,200,5.0
2024-10-12 00:52:34,3491,120,200,5.0
2024-10-12 00:52:35,3399,125,200,5.0
2024-10-12 00:52:36,3419,111,200,5.0
2024-10-12 00:52:37,3402,122,200,5.0
2024-10-12 00:52:38,3574,111,200,5.0
2024-10-12 00:52:39,3590,108,200,5.0
2024-10-12 00:52:40,3382,126,200,5.0
2024-10-12 00:52:41,3439,106,200,5.0
2024-10-12 00:52:42,3391,116,200,5.0
2024-10-12 00:52:43,3506,120,200,5.0
2024-10-12 00:52:44,3468,108,200,5.0
2024-10-12 00:52:45,3329,111,200,5.0
2024-10-12 00:52:46,3257,104,200,5.0
2024-10-12 00:52:47,3262,107,200,5.0
2024-10-12 00:52:48,3340,96,200,5.0
2024-10-12 00:52:49,3114,99,200,5.0
2024-10-12 00:52:50,3070,95,200,5.0
2024-10-12 00:52:51,3198,113,200,5.0
2024-10-12 00:52:52,2968,96,200,5.0
2024-10-12 00:52:53,2929,100,200,5.0
2024-10-12 00:52:54,2888,108,200,5.0
2024-10-12 00:52:55,2830,111,200,5.0
2024-10-12 00:52:56,2835,109,200,5.0
2024-10-12 00:52:57,2734,105,200,5.0
2024-10-12 00:52:58,2834,92,200,5.0
2024-10-12 00:52:59,2816,91,200,5.0
2024-10-12 00:53:00,2706,95,200,5.0
2024-10-12 00:53:01,2716,92,200,5.0
2024-10-12 00:53:02,2611,105,200,5.0
2024-10-12 00:53:03,2671,109,200,5.0
2024-10-12 00:53:04,2635,102,200,5.0
2024-10-12 00:53:05,2536,91,200,5.0
2024-10-12 00:53:06,2528,100,200,5.0
2024-10-12 00:53:07,2464,101,200,5.0
2024-10-12 00:53:08,2474,95,200,5.0
2024-10-12 00:53:09,2510,96,200,5.0
2024-10-12 00:53:10,2461,94,200,5.0
2024-10-12 00:53:11,2456,107,200,5.0
2024-10-12 00:53:12,2559,96,200,5.0
2024-10-12 00:53:13,2532,97,200,5.0
2024-10-12 00:53:14,2591,97,200,5.0
2024-10-12 00:53:15,2536,118,200,5.0
2024-10-12 00:53:16,2718,103,200,5.0
2024-10-12 00:53:17,2666,112,200,5.0
2024-10-12 00:53:18,2790,109,200,5.0
2024-10-12 00:53:19,2830,114,200,5.0
2024-10-12 00:53:20,2775,107,200,5.0
2024-10-12 00:53:21,2929,118,200,5.0
2024-10-12 00:53:22,2903,121,200,5.0
2024-10-12 00:53:23,2921,128,200,5.0
2024-10-12 00:53:24,2975,122,200,5.0
2024-10-12 00:53:25,3013,125,200,5.0
2024-10-12 00:53:26,2998,132,200,5.0
2024-10-12 00:53:27,3102,128,200,5.0
2024-10-12 00:53:28,3268,117,200,5.0
2024-10-12 00:53:29,3254,124,200,5.0
2024-10-12 00:53:30,3237,136,200,5.0
2024-10-12 00:53:31,3373,134,200,5.0
2024-10-12 00:53:32,3311,139,200,5.0
2024-10-12 00:53:33,3310,127,200,5.0
2024-10-12 00:53:34,3359,140,200,5.0
2024-10-12 00:53:35,3468,128,200,5.0
2024-10-12 00:53:36,3536,132,200,5.0
2024-10-12 00:53:37,3391,140,200,5.0
2024-10-12 00:53:38,3454,133,200,5.0
2024-10-12 00:53:39,3557,136,200,5.0
2024-10-12 00:53:40,3479,128,200,5.0
2024-10-12 00:53:41,3531,143,200,5.0
2024-10-12 00:53:42,3541,129,200,5.0
2024-10-12 00:53:43,3561,138,200,5.0
2024-10-12 00:53:44,3483,132,200,5.0
2024-10-12 00:53:45,3488,144,200,5.0
2024-10-12 00:53:46,3468,143,200,5.0
2024-10-12 00:53:47,3472,144,200,5.0
2024-10-12 00:53:48,3437,131,200,5.0
2024-10-12 00:53:49,3229,147,200,5.0
2024-10-12 00:53:50,3353,134,200,5.0
2024-10-12 00:53:51,3197,130,200,5.0
2024-10-12 00:53:52,3159,144,200,5.0
2024-10-12 00:53:53,3191,128,200,5.0
2024-10-12 00:53:54,2992,148,200,5.0
2024-10-12 00:53:55,2955,131,200,5.0
2024-10-12 00:53:56,3001,127,200,5.0
2024-10-12 00:53:57,2853,127,200,5.0
2024-10-12 00:53:58,2940,140,200,5.0
2024-10-12 00:53:59,2944,135,200,5.0
2024-10-12 00:54:00,2822,142,200,5.0
2024-10-12 00:54:01,2711,140,200,5.0
2024-10-12 00:54:02,2719,132,200,5.0
2024-10-12 00:54:03,2614,130,200,5.0
2024-10-12 00:54:04,2650,138,200,5.0
2024-10-12 00:54:05,2621,126,200,5.0
2024-10-12 00:54:06,2620,135,200,5.0
2024-10-12 00:54:07,2479,115,200,5.0
2024-10-12 00:54:08,2514,132,200,5.0
2024-10-12 00:54:09,2522,132,200,5.0
2024-10-12 00:54:10,2426,129,200,5.0
2024-10-12 00:54:11,2593,117,200,5.0
2024-10-12 00:54:12,2468,119,200,5.0
2024-10-12 00:54:13,2461,126,200,5.0
2024-10-12 00:54:14,2573,123,200,5.0
2024-10-12 00:54:15,2564,111,200,5.0
2024-10-12 00:54:16,2646,110,200,5.0
2024-10-12 00:54:17,2628,115,200,5.0
2024-10-12 00:54:18,2552,107,200,5.0
2024-10-12 00:54:19,2630,117,200,5.0
2024-10-12 00:54:20,2645,105,200,5.0
2024-10-12 00:54:21,2762,117,200,5.0
2024-10-12 00:54:22,2846,110,200,5.0
2024-10-12 00:54:23,2730,97,200,5.0
2024-10-12 00:54:24,2757,99,200,5.0
2024-10-12 00:54:25,2798,103,200,5.0
2024-10-12 00:54:26,2917,103,200,5.0
2024-10-12 00:54:27,2958,112,200,5.0
2024-10-12 00:54:28,3003,108,200,5.0
2024-10-12 00:54:29,3077,107,200,5.0
2024-10-12 00:54:30,3155,109,200,5.0
2024-10-12 00:54:31,3255,100,200,5.0
2024-10-12 00:54:32,3166,96,200,5.0
2024-10-12 00:54:33,3303,97,200,5.0
2024-10-12 00:54:34,3226,104,200,5.0
2024-10-12 00:54:35,3399,108,200,5.0
2024-10-12 00:54:36,3353,90,200,5.0
2024-10-12 00:54:37,3505,95,200,5.0
2024-10-12 00:54:38,3434,102,200,5.0
2024-10-12 00:54:39,3380,108,200,5.0
2024-10-12 00:54:40,3550,102,200,5.0
2024-10-12 00:54:41,3499,106,200,5.0
2024-10-12 00:54:42,3539,93,200,5.0
2024-10-12 00:54:43,3546,97,200,5.0
2024-10-12 00:54:44,3559,110,200,5.0
2024-10-12 00:54:45,3447,114,200,5.0
2024-10-12 00:54:46,3436,96,200,5.0
2024-10-12 00:54:47,3377,96,200,5.0
2024-10-12 00:54:48,3342,113,200,5.0
2024-10-12 00:54:49,3402,116,200,5.0
2024-10-12 00:54:50,3434,107,200,5.0
2024-10-12 00:54:51,3288,108,200,5.0
2024-10-12 00:54:52,3354,102,200,5.0
2024-10-12 00:54:53,3357,114,200,5.0
2024-10-12 00:54:54,3181,114,200,5.0
2024-10-12 00:54:55,3111,123,200,5.0
2024-10-12 00:54:56,3130,124,200,5.0
2024-10-12 00:54:57,3012,107,200,5.0
2024-10-12 00:54:58,3081,113,200,5.0
2024-10-12 00:54:59,3003,127,200,5.0
2024-10-12 00:55:00,3031,124,200,5.0
2024-10-12 00:55:01,2835,124,200,5.0
2024-10-12 00:55:02,2876,118,200,5.0
2024-10-12 00:55:03,2890,122,200,5.0
2024-10-12 00:55:04,2839,118,200,5.0
2024-10-12 00:55:05,2720,120,200,5.0
2024-10-12 00:55:06,2726,128,200,5.0
2024-10-12 00:55:07,2635,128,200,5.0
2024-10-12 00:55:08,2655,134,200,5.0
2024-10-12 00:55:09,2579,132,200,5.0
2024-10-12 00:55:10,2514,129,200,5.0
2024-10-12 00:55:11,2483,141,200,5.0
2024-10-12 00:55:12,2555,130,200,5.0
2024-10-12 00:55:13,2445,142,200,5.0
2024-10-12 00:55:14,2416,130,200,5.0
2024-10-12 00:55:15,2474,144,200,5.0
2024-10-12 00:55:16,2437,128,200,5.0
2024-10-12 00:55:17,2557,135,200,5.0
2024-10-12 00:55:18,2454,134,200,5.0
2024-10-12 00:55:19,2456,134,200,5.0
2024-10-12 00:55:20,2597,143,200,5.0
2024-10-12 00:55:21,2695,140,200,5.0
2024-10-12 00:55:22,2655,131,200,5.0
2024-10-12 00:55:23,2600,143,200,5.0
2024-10-12 00:55:24,2617,142,200,5.0
2024-10-12 00:55:25,2677,130,200,5.0
2024-10-12 00:55:26,2732,140,200,5.0
2024-10-12 00:55:27,2903,129,200,5.0
2024-10-12 00:55:28,2945,136,200,5.0
2024-10-12 00:55:29,3009,129,200,5.0
2024-10-12 00:55:30,2914,133,200,5.0
2024-10-12 00:55:31,3124,134,200,5.0
2024-10-12 00:55:32,3172,143,200,5.0
2024-10-12 00:55:33,3089,140,200,5.0
2024-10-12 00:55:34,3176,138,200,5.0
2024-10-12 00:55:35,3259,137,200,5.0
2024-10-12 00:55:36,3281,136,200,5.0
2024-10-12 00:55:37,3257,134,200,5.0
2024-10-12 00:55:38,3330,130,200,5.0
2024-10-12 00:55:39,3421,134,200,5.0
2024-10-12 00:55:40,3395,122,200,5.0
2024-10-12 00:55:41,3397,132,200,5.0
2024-10-12 00:55:42,3474,126,200,5.0
2024-10-12 00:55:43,3557,130,200,5.0
2024-10-12 00:55:44,3397,129,200,5.0
2024-10-12 00:55:45,3558,118,200,5.0
2024-10-12 00:55:46,3490,126,200,5.0
2024-10-12 00:55:47,3499,125,200,5.0
2024-10-12 00:55:48,3456,113,200,5.0
2024-10-12 00:55:49,3522,106,200,5.0
2024-10-12 00:55:50,3476,110,200,5.0
2024-10-12 00:55:51,3394,119,200,5.0
2024-10-12 00:55:52,3424,108,200,5.0
2024-10-12 00:55:53,3345,116,200,5.0
2024-10-12 00:55:54,3381,111,200,5.0
2024-10-12 00:55:55,3215,118,200,5.0
2024-10-12 00:55:56,3178,98,200,5.0
2024-10-12 00:55:57,3315,109,200,5.0
2024-10-12 00:55:58,3161,113,200,5.0
2024-10-12 00:55:59,3058,111,200,5.0
2024-10-12 00:56:00,3044,104,200,5.0
2024-10-12 00:56:01,3080,109,200,5.0
2024-10-12 00:56:02,3074,103,200,5.0
2024-10-12 00:56:03,2894,105,200,5.0
2024-10-12 00:56:04,2831,100,200,5.0
2024-10-12 00:56:05,2803,103,200,5.0
2024-10-12 00:56:06,2734,110,200,5.0
2024-10-12 00:56:07,2745,97,200,5.0
2024-10-12 00:56:08,2604,106,200,5.0
2024-10-12 00:56:09,2571,108,200,5.0
2024-10-12 00:56:10,2630,105,200,5.0
2024-10-12 00:56:11,2657,91,200,5.0
2024-10-12 00:56:12,2489,108,200,5.0
2024-10-12 00:56:13,2602,102,200,5.0
2024-10-12 00:56:14,2548,100,200,5.0
2024-10-12 00:56:15,2425,105,200,5.0
2024-10-12 00:56:16,2536,97,200,5.0
2024-10-12 00:56:17,2463,93,200,5.0
2024-10-12 00:56:18,2510,100,200,5.0
2024-10-12 00:56:19,2457,101,200,5.0
2024-10-12 00:56:20,2611,113,200,5.0
2024-10-12 00:56:21,2615,99,200,5.0
2024-10-12 00:56:22,2493,114,200,5.0
2024-10-12 00:56:23,2619,103,200,5.0
2024-10-12 00:56:24,2570,99,200,5.0
2024-10-12 00:56:25,2716,100,200,5.0
2024-10-12 00:56:26,2679,117,200,5.0
2024-10-12 00:56:27,2747,121,200,5.0
2024-10-12 00:56:28,2783,119,200,5.0
2024-10-12 00:56:29,2718,117,200,5.0
2024-10-12 00:56:30,2892,121,200,5.0
2024-10-12 00:56:31,2844,112,200,5.0
2024-10-12 00:56:32,3027,108,200,5.0
2024-10-12 00:56:33,3061,124,200,5.0
2024-10-12 00:56:34,2962,125,200,5.0
2024-10-12 00:56:35,3187,119,200,5.0
2024-10-12 00:56:36,3122,115,200,5.0
2024-10-12 00:56:37,3139,126,200,5.0
2024-10-12 00:56:38,3181,134,200,5.0
2024-10-12 00:56:39,3260,131,200,5.0
2024-10-12 00:56:40,3357,129,200,5.0
2024-10-12 00:56:41,3264,122,200,5.0
2024-10-12 00:56:42,3370,133,200,5.0
2024-10-12 00:56:43,3371,131,200,5.0
2024-10-12 00:56:44,3443,134,200,5.0
2024-10-12 00:56:45,3510,134,200,5.0
2024-10-12 00:56:46,3542,137,200,5.0
2024-10-12 00:56:47,3588,128,200,5.0
2024-10-12 00:56:48,3439,140,200,5.0
2024-10-12 00:56:49,3520,131,200,5.0
2024-10-12 00:56:50,3398,141,200,5.0
2024-10-12 00:56:51,3581,135,200,5.0
2024-10-12 00:56:52,3432,136,200,5.0
2024-10-12 00:56:53,3403,130,200,5.0
2024-10-12 00:56:54,3351,132,200,5.0
2024-10-12 00:56:55,3349,140,200,5.0
2024-10-12 00:56:56,3292,148,200,5.0
2024-10-12 00:56:57,3297,129,200,5.0
2024-10-12 00:56:58,3230,141,200,5.0
2024-10-12 00:56:59,3272,148,200,5.0
2024-10-12 00:57:00,3115,140,200,5.0
2024-10-12 00:57:01,3185,146,200,5.0
2024-10-12 00:57:02,3066,133,200,5.0
2024-10-12 00:57:03,3069,146,200,5.0
2024-10-12 00:57:04,3109,146,200,5.0
2024-10-12 00:57:05,2942,128,200,5.0
2024-10-12 00:57:06,2940,137,200,5.0
2024-10-12 00:57:07,2788,145,200,5.0
2024-10-12 00:57:08,2822,142,200,5.0
2024-10-12 00:57:09,2821,124,200,5.0
2024-10-12 00:57:10,2764,140,200,5.0
2024-10-12 00:57:11,2702,139,200,5.0
2024-10-12 00:57:12,2558,127,200,5.0
2024-10-12 00:57:13,2672,139,200,5.0
2024-10-12 00:57:14,2676,134,200,5.0
2024-10-12 00:57:15,2469,123,200,5.0
2024-10-12 00:57:16,2440,133,200,5.0
2024-10-12 00:57:17,2428,132,200,5.0
2024-10-12 00:57:18,2565,123,200,5.0
2024-10-12 00:57:19,2547,131,200,5.0
2024-10-12 00:57:20,2439,115,200,5.0
2024-10-12 00:57:21,2549,108,200,5.0
2024-10-12 00:57:22,2526,110,200,5.0
2024-10-12 00:57:23,2478,125,200,5.0
2024-10-12 00:57:24,2626,118,200,5.0
2024-10-12 00:57:25,2541,107,200,5.0
2024-10-12 00:57:26,2606,105,200,5.0
2024-10-12 00:57:27,2550,119,200,5.0
2024-10-12 00:57:28,2629,115,200,5.0
2024-10-12 00:57:29,2720,101,200,5.0
2024-10-12 00:57:30,2809,106,200,5.0
2024-10-12 00:57:31,2821,99,200,5.0
2024-10-12 00:57:32,2782,109,200,5.0
2024-10-12 00:57:33,2772,114,200,5.0
2024-10-12 00:57:34,2916,93,200,5.0
2024-10-12 00:57:35,2968,110,200,5.0
2024-10-12 00:57:36,3005,110,200,5.0
2024-10-12 00:57:37,3050,99,200,5.0
2024-10-12 00:57:38,3175,93,200,5.0
2024-10-12 00:57:39,3068,97,200,5.0
2024-10-12 00:57:40,3116,99,200,5.0
2024-10-12 00:57:41,3231,110,200,5.0
2024-10-12 00:57:42,3259,93,200,5.0
2024-10-12 00:57:43,3285,97,200,5.0
2024-10-12 00:57:44,3269,107,200,5.0
2024-10-12 00:57:45,3476,108,200,5.0
